generic,category,exception,subtype_source,discriminator_label,human_label,template_number
"Typically, mud flaps can be affixed to a vehicle to provide additional protection from road debris.",quasidef,a mud flaps for a truck can be affixed to the side of the vehicle,gpt3-cons,1,1.0,5
"Typically, mud flaps can be affixed to a vehicle to provide additional protection from road debris.",quasidef,a mudflap can be affixed to the top of a vehicle,gpt3-cons,1,0.0,7
"Typically, mud flaps can be affixed to a vehicle to provide additional protection from road debris.",quasidef,a mudflap can be affixed to the top of a vehicle,gpt3-cons,1,0.0,5
"Typically, mud flaps can be affixed to a vehicle to provide additional protection from road debris.",quasidef,mudflaps can be affixed to the underside of a vehicle,gpt3-cons,1,1.0,7
"Typically, mesh skimmers have been used to steal credit card information from retailers.",quasidef,jellyfish skimmers have been used to intercept credit card data,gpt3-cons,1,0.0,5
"Typically, mesh skimmers have been used to steal credit card information from retailers.",quasidef,jellyfish skimmers have been used to intercept credit card data,gpt3-cons,1,0.0,7
"Typically, mesh skimmers have been used to steal credit card information from retailers.",quasidef,large mesh skimmers have been used to capture credit card data from Target stores,gpt3-cons,1,1.0,7
"Typically, mesh skimmers have been used to steal credit card information from retailers.",quasidef,large mesh skimmers have been used to capture credit card data from Target stores,gpt3-cons,1,1.0,5
"Typically, mesh skimmers have been used to steal credit card information from retailers.",quasidef,skimmers have been used to steal credit cards from Target stores,gpt3-cons,1,1.0,7
"Typically, managements are looking for ways to reduce costs.",character,a financial manager is looking for a way to cut costs,gpt3-cons,1,1.0,7
"Typically, managements are looking for ways to reduce costs.",character,a financial manager is looking for a way to cut costs,gpt3-cons,1,1.0,5
"Typically, managements are looking for ways to reduce costs.",character,a product manager is looking for a way to cut costs,gpt3-cons,1,1.0,5
"Typically, managements are looking for ways to reduce costs.",character,a product manager is looking for a way to cut costs,gpt3-cons,1,1.0,7
"Typically, managements are looking for ways to reduce costs.",character,a marketing manager is looking for a way to cut costs,gpt3-cons,1,1.0,7
"Typically, lightnings are associated with thunder.",quasidef,a flash of lightning can be associated with the sound of thunder,gpt3-cons,1,1.0,7
"Typically, lightnings are associated with thunder.",quasidef,a flash of lightning can be associated with the sound of thunder,gpt3-cons,1,1.0,5
"Typically, lightnings are associated with thunder.",quasidef,a lightning bolt can be associated with the sound of thunder,gpt3-cons,1,1.0,7
"Typically, lightnings are associated with thunder.",quasidef,a lightning bolt can be associated with the sound of thunder,gpt3-cons,1,1.0,5
"Typically, lightnings are associated with thunder.",quasidef,lightning striking the ground is associated with thunder and thunderstorms,gpt3-cons,1,1.0,7
"Typically, license plates are issued to vehicles.",quasidef,a specialty license plate can be issued to a car,gpt3-cons,1,1.0,7
"Typically, license plates are issued to vehicles.",quasidef,a specialty license plate can be issued to a car,gpt3-cons,1,1.0,5
"Typically, license plates are issued to vehicles.",quasidef,a personalized license plate can be issued to a car,gpt3-cons,1,1.0,7
"Typically, license plates are issued to vehicles.",quasidef,a personalized license plate can be issued to a car,gpt3-cons,1,1.0,5
"Typically, license plates are issued to vehicles.",quasidef,a temporary license plate can be issued to a motor vehicle,gpt3-cons,1,1.0,7
"Typically, ladles can be found in the kitchen.",invirtue,a ladle that holds 1/2 cup can be found in a kitchen,gpt3-cons,1,1.0,7
"Typically, ladles can be found in the kitchen.",invirtue,a ladle that holds 1/2 cup can be found in a kitchen,gpt3-cons,1,1.0,5
"Typically, ladles can be found in the kitchen.",invirtue,a ladle that holds 3/4 cup can be found in a kitchen,gpt3-cons,1,1.0,7
"Typically, ladles can be found in the kitchen.",invirtue,a ladle that holds 3/4 cup can be found in a kitchen,gpt3-cons,1,1.0,5
"Typically, ladles can be found in the kitchen.",invirtue,a ladle with a long handle can be found in a kitchen,gpt3-cons,1,1.0,7
"Typically, lactose intolerances have to be diagnosed by a doctor.",character,a lactose intolerant person must be diagnosed by a physician,gpt3-cons,1,1.0,7
"Typically, lactose intolerances have to be diagnosed by a doctor.",character,a lactose intolerant person must be diagnosed by a physician,gpt3-cons,1,1.0,5
"Typically, lactose intolerances have to be diagnosed by a doctor.",character,a lactose intolerant must be diagnosed by a physician,gpt3-cons,1,1.0,7
"Typically, lactose intolerances have to be diagnosed by a doctor.",character,a lactose intolerant must be diagnosed by a physician,gpt3-cons,1,1.0,5
"Typically, lactose intolerances have to be diagnosed by a doctor.",character,a lactose-intolerant must be diagnosed by a physician,gpt3-cons,1,1.0,7
"Typically, lactose intolerance produces bloating, cramping.",invirtue,a lactose intolerant due to intolerance produces cramping and bloating,gpt3-cons,1,1.0,7
"Typically, lactose intolerance produces bloating, cramping.",invirtue,a lactose intolerant due to intolerance produces cramping and bloating,gpt3-cons,1,1.0,5
"Typically, lactose intolerance produces bloating, cramping.",invirtue,a severely lactose intolerant produces stomach cramps,gpt3-cons,1,1.0,5
"Typically, lactose intolerance produces bloating, cramping.",invirtue,a severely lactose intolerant produces stomach cramps,gpt3-cons,1,1.0,7
"Typically, lactose intolerance produces bloating, cramping.",invirtue,a lactose intolerant produces stomach cramps,gpt3-cons,1,1.0,5
"Typically, lactose intolerance has to do with an allergy.",invirtue,lactose intolerant dairy farmers have to drink milk,gpt3-cons,1,0.0,5
"Typically, lactose intolerance has to do with an allergy.",invirtue,lactose intolerant dairy farmers have to drink milk,gpt3-cons,1,0.0,7
"Typically, iron deficiency produces anemia, which is characterized by low red blood cells.",quasidef,iron deficiency erythropoietic syndromes produce red blood cell anemia,gpt3-cons,1,1.0,7
"Typically, iron deficiency produces anemia, which is characterized by low red blood cells.",quasidef,iron deficiency erythropoietic syndromes produce red blood cell anemia,gpt3-cons,1,1.0,5
"Typically, iron deficiency produces anemia, which is characterized by low red blood cells.",quasidef,iron deficiency erythropoiesis produces red blood cell anemia,gpt3-cons,1,0.0,5
"Typically, iron deficiency produces anemia, which is characterized by low red blood cells.",quasidef,iron deficiency erythropoiesis produces red blood cell anemia,gpt3-cons,1,0.0,7
"Typically, iron deficiency produces anemia, which is characterized by low red blood cells.",quasidef,hemochromatosis produces anemia,gpt3-cons,1,1.0,7
"Typically, insulations are used to insulate a building.",quasidef,fiberglass insulations are used to insulate buildings,gpt3-cons,1,1.0,5
"Typically, insulations are used to insulate a building.",quasidef,foam insulations are used to insulate buildings,gpt3-cons,1,1.0,5
"Typically, insulations are used to insulate a building.",quasidef,fiberglass insulations can be used to protect a building from the cold,gpt3-cons,1,1.0,5
"Typically, insulations are used to insulate a building.",quasidef,foam insulations are used to insulate homes,gpt3-cons,1,1.0,7
"Typically, insulations are used to insulate a building.",quasidef,fiberglass insulations are used to insulate homes,gpt3-cons,1,1.0,7
"Typically, inflammatory diseases are caused by the body's own immune system attacking itself.",,inflammatory bowel disease is caused by an overactive immune response,gpt3-cons,1,1.0,5
"Typically, inflammatory diseases are caused by the body's own immune system attacking itself.",,inflammatory bowel disease is caused by an overactive immune response,gpt3-cons,1,1.0,7
"Typically, inflammatory diseases are caused by the body's own immune system attacking itself.",,inflammatory bowel disease is caused by an overactive immune system,gpt3-cons,1,1.0,5
"Typically, inflammatory diseases are caused by the body's own immune system attacking itself.",,inflammatory bowel disease is caused by an overactive immune system,gpt3-cons,1,1.0,7
"Typically, inflammatory diseases are caused by the body's own immune system attacking itself.",,ankylosing spondylitis can be caused by an overactive immune system,gpt3-cons,1,1.0,5
"Typically, ice creams may have a higher fat content than other desserts.",character,an ice cream cone has a high fat content,gpt3-cons,1,1.0,7
"Typically, ice creams may have a higher fat content than other desserts.",character,an ice cream cone has a high fat content,gpt3-cons,1,1.0,5
"Typically, ice creams may have a higher fat content than other desserts.",character,vanilla ice creams have a high fat content,gpt3-cons,1,1.0,7
"Typically, ice creams may have a higher fat content than other desserts.",character,vanilla ice creams have a high fat content,gpt3-cons,1,1.0,5
"Typically, ice creams may have a higher fat content than other desserts.",character,chocolate ice creams have a high fat content,gpt3-cons,1,0.0,7
"Typically, ice creams are sweetened with sugar.",invirtue,a strawberry-vanilla ice cream can be sweetened with vanilla sugar,gpt3-cons,1,1.0,7
"Typically, ice creams are sweetened with sugar.",invirtue,a vanilla ice cream can be sweetened with sucralose,gpt3-cons,1,1.0,7
"Typically, ice creams are sweetened with sugar.",invirtue,a vanilla ice cream can be sweetened with sucralose,gpt3-cons,1,1.0,5
"Typically, ice creams are sweetened with sugar.",invirtue,a strawberry-vanilla ice cream can be sweetened with 50 grams of sugar,gpt3-cons,1,1.0,5
"Typically, ice creams are sweetened with sugar.",invirtue,a strawberry-vanilla ice cream can be sweetened with 50 grams of sugar,gpt3-cons,1,1.0,7
"Typically, human embryos are fertilized by sperm from the father.",quasidef,a human embryo can be fertilized by sperm from a man,gpt3-cons,1,1.0,5
"Typically, human embryos are fertilized by sperm from the father.",quasidef,a human blastocyst can be fertilized by the father's sperm,gpt3-cons,1,1.0,7
"Typically, human embryos are fertilized by sperm from the father.",quasidef,a human blastocyst can be fertilized by the father's sperm,gpt3-cons,1,1.0,5
"Typically, human embryos are fertilized by sperm from the father.",quasidef,a human egg can be fertilized by a sperm from a man,gpt3-cons,1,1.0,5
"Typically, human embryos are fertilized by sperm from the father.",quasidef,a human embryo can be fertilized by the father's sperm,gpt3-cons,1,1.0,7
"Typically, hotel rooms have at least two beds.",character,non-smoking rooms have a double bed,gpt3-cons,1,0.0,7
"Typically, hotel rooms have at least two beds.",character,non-smoking rooms have a double bed,gpt3-cons,1,0.0,5
"Typically, hotel rooms have at least two beds.",character,honeymoon suites have a queen bed,gpt3-cons,1,0.0,7
"Typically, hotel rooms have at least two beds.",character,honeymoon suites have a queen bed,gpt3-cons,1,0.0,5
"Typically, horses can be trained to do almost anything.",character,donkeys can be trained to do tricks,gpt3-cons,1,0.0,7
"Typically, horses can be trained to do almost anything.",character,donkeys can be trained to do tricks,gpt3-cons,1,0.0,5
"Typically, horses can be trained to do almost anything.",character,a donkey can be trained to pull a cart,gpt3-cons,1,0.0,7
